State,County,FOODINSEC_09_11,FOODINSEC_12_14,FOODINSEC_15_17,CH_FOODINSEC_11_14,CH_FOODINSEC_14_17,Model_answer,FOODINSEC_08_10,FOODINSEC_11_13,FOODINSEC_14_16,FOODINSEC_17_19
TX,Lampasas,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,La Salle,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Lavaca,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Lee,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Leon,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Liberty,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Limestone,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Lipscomb,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Live Oak,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Llano,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Loving,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Lubbock,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Lynn,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,McCulloch,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,McLennan,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,McMullen,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Madison,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Marion,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Martin,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Mason,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Matagorda,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Maverick,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Medina,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Menard,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Midland,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Milam,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Mills,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Mitchell,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Montague,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Montgomery,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Moore,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Morris,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Motley,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Nacogdoches,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Navarro,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Newton,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Nolan,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Nueces,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Ochiltree,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Oldham,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Orange,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Palo Pinto,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Panola,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Parker,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Parmer,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Pecos,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Polk,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Potter,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Presidio,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Rains,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Randall,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Reagan,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Real,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Red River,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Reeves,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Refugio,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Roberts,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Robertson,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Rockwall,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Runnels,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Rusk,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Sabine,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,San Augustine,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,San Jacinto,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,San Patricio,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,San Saba,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Schleicher,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Scurry,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Shackelford,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Shelby,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Sherman,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Smith,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Somervell,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Starr,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Stephens,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Sterling,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Stonewall,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Sutton,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Swisher,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Tarrant,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Taylor,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Terrell,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Terry,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Throckmorton,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Titus,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Tom Green,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Travis,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Trinity,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Tyler,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Upshur,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Upton,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Uvalde,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Val Verde,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Van Zandt,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Victoria,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Walker,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Waller,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Ward,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Washington,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Webb,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Wharton,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Wheeler,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Wichita,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Wilbarger,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Willacy,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Williamson,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Wilson,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Winkler,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Wise,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Wood,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Yoakum,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Young,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Zapata,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
TX,Zavala,18.5,17.2,14,-1.3,-3.2,decr,18.8,18,14.3,13.1
UT,Beaver,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Box Elder,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Cache,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Carbon,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Daggett,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Davis,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Duchesne,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Emery,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Garfield,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Grand,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Iron,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Juab,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Kane,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Millard,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Morgan,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Piute,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Rich,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Salt Lake,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,San Juan,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Sanpete,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Sevier,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Summit,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Tooele,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Uintah,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Utah,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Wasatch,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Washington,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Wayne,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
UT,Weber,14.6,13.3,10.7,-1.3,-2.6,decr,13,14.3,11.5,10.7
VT,Addison,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Bennington,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Caledonia,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Chittenden,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Essex,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Franklin,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Grand Isle,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Lamoille,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Orange,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Orleans,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Rutland,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Washington,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Windham,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VT,Windsor,12.8,10.1,10.1,-2.7,0,incr,13.8,13.2,10.1,9.6
VA,Accomack,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Albemarle,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Alleghany,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Amelia,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Amherst,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Appomattox,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Arlington,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Augusta,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Bath,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Bedford,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Bland,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Botetourt,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Brunswick,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Buchanan,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Buckingham,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Campbell,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Caroline,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Carroll,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Charles City,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Charlotte,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Chesterfield,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Clarke,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Craig,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Culpeper,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Cumberland,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Dickenson,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Dinwiddie,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Essex,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Fairfax,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Fauquier,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Floyd,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Fluvanna,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Franklin,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Frederick,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Giles,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Gloucester,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Goochland,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Grayson,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Greene,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Greensville,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Halifax,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Hanover,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Henrico,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Henry,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Highland,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Isle of Wight,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,James City,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,King and Queen,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,King George,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,King William,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Lancaster,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Lee,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Loudoun,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Louisa,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Lunenburg,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Madison,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Mathews,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Mecklenburg,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Middlesex,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Montgomery,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Nelson,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,New Kent,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Northampton,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Northumberland,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Nottoway,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Orange,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Page,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Patrick,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Pittsylvania,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Powhatan,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Prince Edward,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Prince George,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Prince William,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Pulaski,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Rappahannock,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Richmond,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Roanoke,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Rockbridge,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Rockingham,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Russell,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Scott,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Shenandoah,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Smyth,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Southampton,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Spotsylvania,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Stafford,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Surry,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Sussex,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Tazewell,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Warren,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Washington,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Westmoreland,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Wise,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Wythe,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,York,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Alexandria,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Bedford,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Bristol,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Buena Vista,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Charlottesville,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Chesapeake,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Colonial Heights,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Covington,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Danville,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Emporia,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Fairfax,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Falls Church,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Franklin,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Fredericksburg,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Galax,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Hampton,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Harrisonburg,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Hopewell,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Lexington,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Lynchburg,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Manassas,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Manassas Park,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Martinsville,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Newport News,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Norfolk,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Norton,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Petersburg,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Poquoson,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Portsmouth,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Radford,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Richmond,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Roanoke,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Salem,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Staunton,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Suffolk,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Virginia Beach,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Waynesboro,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Williamsburg,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
VA,Winchester,9.1,12.6,9.8,3.5,-2.8,decr,9.6,9.5,9.9,9.2
WA,Adams,15.4,13.7,10.8,-1.7,-2.9,decr,14.7,14.3,11.6,9.9
WA,Asotin,15.4,13.7,10.8,-1.7,-2.9,decr,14.7,14.3,11.6,9.9
WA,Benton,15.4,13.7,10.8,-1.7,-2.9,decr,14.7,14.3,11.6,9.9
WA,Chelan,15.4,13.7,10.8,-1.7,-2.9,decr,14.7,14.3,11.6,9.9
WA,Clallam,15.4,13.7,10.8,-1.7,-2.9,decr,14.7,14.3,11.6,9.9
